Protein_ID,Localizations,Signals,Cytoplasm,Nucleus,Extracellular,Cell membrane,Mitochondrion,Plastid,Endoplasmic reticulum,Lysosome/Vacuole,Golgi apparatus,Peroxisome
FUN_000031-T1,Nucleus,Nuclear localization signal,0.39579999446868896,0.8673999905586243,0.012799999676644802,0.031099999323487282,0.0471000000834465,0.005100000184029341,0.057100001722574234,0.07450000196695328,0.07159999758005142,0.002099999925121665
FUN_000032-T1,Cytoplasm,Nuclear localization signal,0.7552000284194946,0.32749998569488525,0.03500000014901161,0.1152999997138977,0.14030000567436218,0.002199999988079071,0.13650000095367432,0.19359999895095825,0.3456000089645386,0.0017000000225380063
FUN_000033-T1,Golgi apparatus,Transmembrane domain,0.12049999833106995,0.301800012588501,0.008799999952316284,0.10170000046491623,0.19110000133514404,0.003700000001117587,0.3765000104904175,0.2915000021457672,0.7218000292778015,0.014700000174343586
FUN_000034-T1,Cell membrane,Signal peptide|Transmembrane domain,0.17389999330043793,0.1340000033378601,0.24709999561309814,0.7264000177383423,0.1809999942779541,0.0031999999191612005,0.10450000315904617,0.5289000272750854,0.13490000367164612,0.017100000753998756
FUN_000035-T1,Cytoplasm|Nucleus,Nuclear localization signal,0.5855000019073486,0.5708000063896179,0.12330000102519989,0.0828000009059906,0.08460000157356262,0.00419999985024333,0.0746999979019165,0.2160000056028366,0.2745000123977661,0.037700001150369644
FUN_000036-T1,Cytoplasm|Nucleus,Nuclear localization signal,0.6791999936103821,0.696399986743927,0.013799999840557575,0.013399999588727951,0.23649999499320984,0.01269999984651804,0.07410000264644623,0.12439999729394913,0.039400000125169754,0.08460000157356262
FUN_000037-T1,Golgi apparatus,Signal peptide|Transmembrane domain,0.1793999969959259,0.24869999289512634,0.04600000008940697,0.16910000145435333,0.21969999372959137,0.049800001084804535,0.5170000195503235,0.445499986410141,0.6331999897956848,0.03970000147819519
FUN_000038-T1,Lysosome/Vacuole,Transmembrane domain,0.17730000615119934,0.20160000026226044,0.05040000006556511,0.39160001277923584,0.3312999904155731,0.041099999099969864,0.42879998683929443,0.5390999913215637,0.430400013923645,0.017500000074505806
FUN_000039-T1,Endoplasmic reticulum|Golgi apparatus,Signal peptide|Transmembrane domain,0.22450000047683716,0.26840001344680786,0.23659999668598175,0.10490000247955322,0.1395999938249588,0.019200000911951065,0.628600001335144,0.29170000553131104,0.8309999704360962,0.0020000000949949026
FUN_000040-T1,Nucleus,Nuclear localization signal,0.21490000188350677,0.9435999989509583,0.058400001376867294,0.010599999688565731,0.040300000458955765,0.006200000178068876,0.025800000876188278,0.01679999940097332,0.005100000184029341,0.002400000113993883
FUN_000041-T1,Nucleus,Nuclear localization signal,0.22540000081062317,0.9416999816894531,0.12960000336170197,0.026799999177455902,0.05000000074505806,0.014800000004470348,0.019700000062584877,0.014999999664723873,0.015599999576807022,0.005799999926239252
FUN_000042-T1,Cytoplasm|Nucleus,Nuclear localization signal,0.6370999813079834,0.64410001039505,0.07280000299215317,0.1062999963760376,0.1500999927520752,0.004100000020116568,0.15729999542236328,0.10260000079870224,0.07029999792575836,0.01590000092983246
FUN_000043-T1,Cytoplasm|Nucleus,Nuclear localization signal,0.6694999933242798,0.6000999808311462,0.08100000023841858,0.06040000170469284,0.1728000044822693,0.03660000115633011,0.13410000503063202,0.15889999270439148,0.10660000145435333,0.00139999995008111
FUN_000044-T1,Extracellular,Signal peptide,0.1251000016927719,0.049800001084804535,0.9505000114440918,0.08590000122785568,0.08229999989271164,0.009800000116229057,0.17059999704360962,0.30889999866485596,0.1421000063419342,0.006200000178068876
FUN_000045-T1,Cytoplasm,,0.6261000037193298,0.4462999999523163,0.12200000137090683,0.07670000195503235,0.0333000011742115,0.005200000014156103,0.022299999371170998,0.012799999676644802,0.04230000078678131,0.11969999969005585
FUN_000046-T1,Nucleus,Nuclear localization signal,0.3797000050544739,0.7497000098228455,0.041200000792741776,0.05050000175833702,0.09589999914169312,0.018799999728798866,0.04479999840259552,0.05429999902844429,0.10509999841451645,0.018300000578165054
FUN_000047-T1,Cytoplasm,,0.5097000002861023,0.35199999809265137,0.3578000068664551,0.1378999948501587,0.03180000185966492,0.003599999938160181,0.10830000042915344,0.366100013256073,0.6148999929428101,0.00419999985024333
FUN_000048-T1,Mitochondrion,Mitochondrial transit peptide,0.12039999663829803,0.10209999978542328,0.04019999876618385,0.08129999786615372,0.9595999717712402,0.2890999913215637,0.021800000220537186,0.01860000006854534,0.04430000111460686,0.01269999984651804
FUN_000049-T1,Nucleus,Nuclear localization signal,0.15049999952316284,0.8664000034332275,0.01489999983459711,0.007899999618530273,0.10450000315904617,0.05220000073313713,0.09009999781847,0.010599999688565731,0.05649999901652336,0.0031999999191612005
FUN_000050-T1,Endoplasmic reticulum,Peroxisomal targeting signal,0.42179998755455017,0.13660000264644623,0.018699999898672104,0.0949999988079071,0.34290000796318054,0.016699999570846558,0.6855000257492065,0.18790000677108765,0.26420000195503235,0.5181000232696533
FUN_000051-T1,Cell membrane,Signal peptide|Transmembrane domain,0.1526000052690506,0.13429999351501465,0.29269999265670776,0.5734999775886536,0.1599999964237213,0.004399999976158142,0.0966000035405159,0.475600004196167,0.17960000038146973,0.014100000262260437
FUN_000052-T1,Mitochondrion,Mitochondrial transit peptide,0.2296999990940094,0.3041999936103821,0.08540000021457672,0.035999998450279236,0.9283999800682068,0.013000000268220901,0.04899999871850014,0.023399999365210533,0.06260000169277191,0.020999999716877937
FUN_000053-T1,Cytoplasm,,0.6118000149726868,0.4666000008583069,0.04740000143647194,0.0414000004529953,0.498199999332428,0.25209999084472656,0.42320001125335693,0.18799999356269836,0.22200000286102295,0.03139999881386757
FUN_000054-T1,Nucleus,Nuclear localization signal,0.4275999963283539,0.8679999709129333,0.13099999725818634,0.03669999912381172,0.09309999644756317,0.016599999740719795,0.025499999523162842,0.018400000408291817,0.017400000244379044,0.018400000408291817
FUN_000055-T1,Peroxisome,,0.17839999496936798,0.35350000858306885,0.06350000202655792,0.08879999816417694,0.4772999882698059,0.1736000031232834,0.25279998779296875,0.15770000219345093,0.13950000703334808,0.492000013589859
FUN_000056-T1,Endoplasmic reticulum,Signal peptide|Transmembrane domain,0.09709999710321426,0.1128000020980835,0.11469999700784683,0.21250000596046448,0.1761000007390976,0.00430000014603138,0.4715999960899353,0.3068999946117401,0.4271000027656555,0.0010000000474974513
FUN_000057-T1,Cell membrane|Lysosome/Vacuole,Signal peptide|Transmembrane domain,0.12399999797344208,0.16539999842643738,0.18250000476837158,0.5259000062942505,0.10300000011920929,0.0038999998942017555,0.4699000120162964,0.8162999749183655,0.3644999861717224,0.0020000000949949026
FUN_000058-T1,Lysosome/Vacuole,Signal peptide|Transmembrane domain,0.12549999356269836,0.061799999326467514,0.04410000145435333,0.210999995470047,0.272599995136261,0.007799999788403511,0.4124999940395355,0.8924999833106995,0.5443000197410583,0.3215000033378601
FUN_000059-T1,Cytoplasm|Nucleus,,0.5945000052452087,0.546999990940094,0.03720000013709068,0.06939999759197235,0.34610000252723694,0.052400000393390656,0.07670000195503235,0.03440000116825104,0.06700000166893005,0.11879999935626984
FUN_000060-T1,Cytoplasm|Nucleus,Nuclear localization signal,0.7233999967575073,0.6218000054359436,0.02239999920129776,0.049300000071525574,0.5141000151634216,0.014000000432133675,0.13760000467300415,0.03220000118017197,0.20399999618530273,0.025499999523162842
FUN_000061-T1,Cell membrane,Transmembrane domain,0.21389999985694885,0.11289999634027481,0.05770000070333481,0.44279998540878296,0.17720000445842743,0.014999999664723873,0.38269999623298645,0.2953000068664551,0.4334000051021576,0.036400001496076584
FUN_000062-T1,Cytoplasm,,0.6244000196456909,0.3880999982357025,0.11860000342130661,0.11860000342130661,0.09220000356435776,0.006000000052154064,0.19740000367164612,0.16990000009536743,0.31520000100135803,0.028999999165534973
FUN_000063-T1,Cell membrane,Signal peptide|Transmembrane domain,0.16979999840259552,0.15860000252723694,0.24480000138282776,0.7110999822616577,0.1251000016927719,0.008999999612569809,0.30709999799728394,0.5476999878883362,0.28299999237060547,0.0032999999821186066
FUN_000064-T1,Mitochondrion,Mitochondrial transit peptide,0.15919999778270721,0.14010000228881836,0.08209999650716782,0.06520000100135803,0.9416999816894531,0.03099999949336052,0.08320000022649765,0.08290000259876251,0.13580000400543213,0.03620000183582306
FUN_000065-T1,Nucleus,Nuclear localization signal|Nuclear export signal,0.384799987077713,0.8574000000953674,0.0203000009059906,0.035999998450279236,0.11680000275373459,0.012000000104308128,0.053199999034404755,0.07249999791383743,0.03840000182390213,0.0008999999845400453
FUN_000066-T1,Cytoplasm,,0.729200005531311,0.24150000512599945,0.2896000146865845,0.15109999477863312,0.11259999871253967,0.11760000139474869,0.05510000139474869,0.10740000009536743,0.22280000150203705,0.006399999838322401
FUN_000067-T1,Cytoplasm,,0.680400013923645,0.49079999327659607,0.18930000066757202,0.05810000002384186,0.1356000006198883,0.12150000035762787,0.05260000005364418,0.03779999911785126,0.030400000512599945,0.04129999876022339
FUN_000068-T1,Mitochondrion,Mitochondrial transit peptide,0.10589999705553055,0.10450000315904617,0.03620000183582306,0.0917000025510788,0.8873999714851379,0.031700000166893005,0.06769999861717224,0.023399999365210533,0.050200000405311584,0.008100000210106373
FUN_000069-T1,Cytoplasm|Nucleus,Nuclear export signal,0.5037000179290771,0.8100000023841858,0.011099999770522118,0.029500000178813934,0.0851999968290329,0.007699999958276749,0.03959999978542328,0.08290000259876251,0.04569999873638153,0.002300000051036477
FUN_000070-T1,Cytoplasm,Peroxisomal targeting signal,0.8246999979019165,0.33230000734329224,0.09679999947547913,0.024399999529123306,0.09790000319480896,0.09929999709129333,0.20960000157356262,0.06530000269412994,0.17599999904632568,0.24210000038146973
FUN_000071-T1,Cytoplasm,,0.5909000039100647,0.48669999837875366,0.18279999494552612,0.07000000029802322,0.1754000037908554,0.08839999884366989,0.05570000037550926,0.04659999907016754,0.021800000220537186,0.014700000174343586
FUN_000072-T1,Cytoplasm,Nuclear localization signal|Nuclear export signal,0.6948000192642212,0.4171000123023987,0.06859999895095825,0.19740000367164612,0.12189999967813492,0.024900000542402267,0.2825999855995178,0.2092999964952469,0.30000001192092896,0.006000000052154064
FUN_000073-T1,Cytoplasm|Nucleus,Nuclear localization signal,0.4959000051021576,0.8312000036239624,0.1768999993801117,0.024900000542402267,0.07400000095367432,0.004800000227987766,0.03709999844431877,0.026399999856948853,0.028300000354647636,0.03759999945759773
FUN_000074-T1,Nucleus,Nuclear localization signal,0.37220001220703125,0.6897000074386597,0.07989999651908875,0.05290000140666962,0.0828000009059906,0.01759999990463257,0.032999999821186066,0.04899999871850014,0.20350000262260437,0.017999999225139618
FUN_000075-T1,Nucleus,Nuclear localization signal,0.36070001125335693,0.8949000239372253,0.0071000000461936,0.051600001752376556,0.11339999735355377,0.0017000000225380063,0.03669999912381172,0.040800001472234726,0.024700000882148743,0.0017999999690800905
FUN_000076-T1,Cytoplasm|Nucleus,Nuclear localization signal,0.4763999879360199,0.76910001039505,0.052000001072883606,0.0843999981880188,0.5306000113487244,0.0013000000035390258,0.14180000126361847,0.2076999992132187,0.2298000007867813,0.031700000166893005
FUN_000077-T1,Mitochondrion,Mitochondrial transit peptide,0.12160000205039978,0.10740000009536743,0.0478999987244606,0.08510000258684158,0.8952000141143799,0.03310000151395798,0.05950000137090683,0.08139999955892563,0.15449999272823334,0.023600000888109207
FUN_000078-T1,Cytoplasm,,0.696399986743927,0.37869998812675476,0.11500000208616257,0.1225999966263771,0.3061999976634979,0.0722000002861023,0.05510000139474869,0.09839999675750732,0.08640000224113464,0.0272000003606081
FUN_000079-T1,Endoplasmic reticulum,,0.24220000207424164,0.2623000144958496,0.09200000017881393,0.21220000088214874,0.05420000106096268,0.012900000438094139,0.40070000290870667,0.09369999915361404,0.31859999895095825,0.011500000022351742
FUN_000080-T1,Mitochondrion,Mitochondrial transit peptide,0.10189999639987946,0.13529999554157257,0.07029999792575836,0.08980000019073486,0.9168999791145325,0.02979999966919422,0.15549999475479126,0.04230000078678131,0.16599999368190765,0.03840000182390213
FUN_000081-T1,Nucleus,Nuclear localization signal,0.4018000066280365,0.8917999863624573,0.018400000408291817,0.017000000923871994,0.08739999681711197,0.0010000000474974513,0.08799999952316284,0.14020000398159027,0.07779999822378159,0.0005000000237487257
FUN_000082-T1,Nucleus,Nuclear localization signal,0.3021000027656555,0.8988999724388123,0.11869999766349792,0.02280000038444996,0.14800000190734863,0.00279999990016222,0.054499998688697815,0.019600000232458115,0.019500000402331352,0.0017999999690800905
FUN_000083-T1,Cell membrane,Signal peptide|Transmembrane domain,0.14569999277591705,0.12790000438690186,0.10610000044107437,0.5580000281333923,0.29649999737739563,0.007300000172108412,0.5126000046730042,0.47749999165534973,0.4553999900817871,0.005200000014156103
FUN_000084-T1,Golgi apparatus,Signal peptide,0.16910000145435333,0.10639999806880951,0.1932000070810318,0.09009999781847,0.2460000067949295,0.03909999877214432,0.44530001282691956,0.23309999704360962,0.8284000158309937,0.03579999879002571
FUN_000085-T1,Mitochondrion,,0.09769999980926514,0.1875,0.002899999963119626,0.06509999930858612,0.7997999787330627,0.03460000082850456,0.5881999731063843,0.44339999556541443,0.20190000534057617,0.43050000071525574
FUN_000086-T1,Cytoplasm|Nucleus,Nuclear localization signal,0.5162000060081482,0.6575000286102295,0.022600000724196434,0.018400000408291817,0.21639999747276306,0.0038999998942017555,0.1290999948978424,0.07689999788999557,0.06880000233650208,0.00989999994635582
FUN_000087-T1,Cytoplasm|Nucleus,Peroxisomal targeting signal,0.6753000020980835,0.5720999836921692,0.013199999928474426,0.009800000116229057,0.5282999873161316,0.006899999920278788,0.2078000009059906,0.13689999282360077,0.14830000698566437,0.2953000068664551
FUN_000088-T1,Cytoplasm,,0.6396999955177307,0.36309999227523804,0.05510000139474869,0.19760000705718994,0.12610000371932983,0.013899999670684338,0.16529999673366547,0.46950000524520874,0.19599999487400055,0.019500000402331352
FUN_000089-T1,Cytoplasm|Nucleus,,0.6934999823570251,0.5523999929428101,0.13619999587535858,0.05270000174641609,0.16930000483989716,0.00930000003427267,0.18539999425411224,0.2651999890804291,0.16210000216960907,0.008200000040233135
FUN_000090-T1,Cytoplasm,,0.6007000207901001,0.39320001006126404,0.0142000000923872,0.03220000118017197,0.1476999968290329,0.026399999856948853,0.0892999991774559,0.1096000000834465,0.1526000052690506,0.07360000163316727
FUN_000091-T1,Cytoplasm,,0.7896000146865845,0.353300005197525,0.1678999960422516,0.02250000089406967,0.10189999639987946,0.005200000014156103,0.13109999895095825,0.11289999634027481,0.04919999837875366,0.013199999928474426
FUN_000092-T1,Mitochondrion,Mitochondrial transit peptide,0.19689999520778656,0.2037999927997589,0.0860000029206276,0.08529999852180481,0.9297999739646912,0.020800000056624413,0.026200000196695328,0.013799999840557575,0.043299999088048935,0.007300000172108412
FUN_000093-T1,Golgi apparatus,Signal peptide|Transmembrane domain,0.05339999869465828,0.11079999804496765,0.07419999688863754,0.17720000445842743,0.17569999396800995,0.03020000085234642,0.42590001225471497,0.3456000089645386,0.8319000005722046,0.00570000009611249
FUN_000094-T1,Lysosome/Vacuole|Golgi apparatus,Signal peptide|Transmembrane domain,0.155799999833107,0.1476999968290329,0.014800000004470348,0.27160000801086426,0.1014999970793724,0.009800000116229057,0.44609999656677246,0.8307999968528748,0.7231000065803528,0.0430000014603138
FUN_000095-T1,Mitochondrion,Mitochondrial transit peptide,0.27459999918937683,0.21389999985694885,0.08579999953508377,0.01769999973475933,0.8169000148773193,0.11559999734163284,0.03180000185966492,0.049400001764297485,0.04439999908208847,0.10769999772310257
FUN_000096-T1,Extracellular,Signal peptide,0.11060000211000443,0.041999999433755875,0.9273999929428101,0.05270000174641609,0.08399999886751175,0.0044999998062849045,0.3287000060081482,0.19349999725818634,0.1005999967455864,0.002400000113993883
FUN_000097-T1,Mitochondrion,Mitochondrial transit peptide,0.11739999800920486,0.18060000240802765,0.07829999923706055,0.06449999660253525,0.9413999915122986,0.03759999945759773,0.0649000033736229,0.03880000114440918,0.06889999657869339,0.008100000210106373
FUN_000098-T1,Nucleus,Nuclear localization signal,0.24490000307559967,0.8809999823570251,0.025699999183416367,0.008100000210106373,0.4408999979496002,0.01119999960064888,0.03970000147819519,0.011699999682605267,0.037300001829862595,0.005900000222027302
FUN_000099-T1,Cytoplasm,,0.739300012588501,0.39500001072883606,0.14669999480247498,0.047200001776218414,0.11400000005960464,0.01360000018030405,0.06849999725818634,0.14749999344348907,0.15379999577999115,0.012799999676644802
FUN_000100-T1,Cytoplasm,,0.6072999835014343,0.3458000123500824,0.262800008058548,0.07609999924898148,0.13899999856948853,0.07349999994039536,0.05719999969005585,0.10440000146627426,0.1111999973654747,0.04129999876022339
FUN_000101-T1,Cytoplasm,,0.6930000185966492,0.3010999858379364,0.05640000104904175,0.15219999849796295,0.4542999863624573,0.06939999759197235,0.15070000290870667,0.14550000429153442,0.15919999778270721,0.024299999698996544
FUN_000102-T1,Nucleus,Nuclear localization signal,0.23109999299049377,0.875,0.05730000138282776,0.013700000010430813,0.08919999748468399,0.0013000000035390258,0.02410000003874302,0.01489999983459711,0.021199999377131462,0.0005000000237487257
FUN_000103-T1,Nucleus,Nuclear localization signal,0.16619999706745148,0.90829998254776,0.12120000272989273,0.01940000057220459,0.058800000697374344,0.012600000016391277,0.033799998462200165,0.009399999864399433,0.03480000048875809,0.006000000052154064
FUN_000104-T1,Nucleus,Nuclear localization signal,0.23029999434947968,0.9490000009536743,0.03920000046491623,0.008999999612569809,0.07880000025033951,0.007499999832361937,0.016699999570846558,0.01140000019222498,0.01979999989271164,0.00800000037997961
FUN_000105-T1,Cytoplasm|Mitochondrion,Mitochondrial transit peptide,0.7416999936103821,0.22660000622272491,0.21629999577999115,0.34360000491142273,0.7059999704360962,0.12060000002384186,0.1145000010728836,0.1356000006198883,0.1388999968767166,0.027300000190734863
FUN_000106-T1,Cytoplasm|Nucleus,,0.5461000204086304,0.5820000171661377,0.09200000017881393,0.0471000000834465,0.20170000195503235,0.0066999997943639755,0.11509999632835388,0.11749999970197678,0.060499999672174454,0.005900000222027302
FUN_000107-T1,Endoplasmic reticulum,Transmembrane domain,0.23260000348091125,0.16509999334812164,0.1371999979019165,0.30979999899864197,0.35519999265670776,0.01850000023841858,0.54830002784729,0.4934000074863434,0.3400999903678894,0.011300000362098217
FUN_000108-T1,Mitochondrion|Endoplasmic reticulum,Transmembrane domain,0.08730000257492065,0.1242000013589859,0.04600000008940697,0.13490000367164612,0.6484000086784363,0.006800000090152025,0.6868000030517578,0.25049999356269836,0.23489999771118164,0.00930000003427267
FUN_000109-T1,Cytoplasm|Mitochondrion,Mitochondrial transit peptide,0.47380000352859497,0.25929999351501465,0.02280000038444996,0.06080000102519989,0.7317000031471252,0.11659999936819077,0.1256999969482422,0.019999999552965164,0.009200000204145908,0.0003000000142492354
FUN_000110-T1,Nucleus,Nuclear localization signal,0.3930000066757202,0.6815999746322632,0.13300000131130219,0.10180000215768814,0.12250000238418579,0.016599999740719795,0.1462000012397766,0.10130000114440918,0.02500000037252903,0.00419999985024333
FUN_000111-T1,Nucleus,Nuclear localization signal,0.38089999556541443,0.7785000205039978,0.2648000121116638,0.10769999772310257,0.09099999815225601,0.03840000182390213,0.05350000038743019,0.050999999046325684,0.05050000175833702,0.06939999759197235
FUN_000112-T1,Cytoplasm,,0.4862000048160553,0.26460000872612,0.1696999967098236,0.1264999955892563,0.07769999653100967,0.00860000029206276,0.19769999384880066,0.4643999934196472,0.5406000018119812,0.01979999989271164
FUN_000113-T1,Endoplasmic reticulum|Peroxisome,Peroxisomal targeting signal,0.2070000022649765,0.1670999974012375,0.125900000333786,0.1485999971628189,0.49630001187324524,0.0820000022649765,0.7458000183105469,0.29350000619888306,0.2806999981403351,0.7268000245094299
FUN_000114-T1,Extracellular|Endoplasmic reticulum,Signal peptide,0.11810000240802765,0.10119999945163727,0.7239999771118164,0.07919999957084656,0.19370000064373016,0.049400001764297485,0.7389000058174133,0.539900004863739,0.2648000121116638,0.4632999897003174
FUN_000115-T1,Nucleus,Nuclear localization signal,0.2379000037908554,0.9447000026702881,0.046799998730421066,0.022199999541044235,0.051899999380111694,0.00279999990016222,0.02800000086426735,0.00860000029206276,0.0052999998442828655,0.0035000001080334187
FUN_000116-T1,Peroxisome,Peroxisomal targeting signal,0.37400001287460327,0.22470000386238098,0.05950000137090683,0.15549999475479126,0.22050000727176666,0.00800000037997961,0.03840000182390213,0.17249999940395355,0.055799998342990875,0.38940000534057617
